0.997116
0.979386
0.860533
0.996187
0.997526
0.950725
0.997298
0.998813
0.999314
0.995066
0.999917
0.999514
0.937825
0.9918
0.968876
0.54035
0.922194
0.99995
0.999098
0.996698
0.998897
0.983163
0.999702
0.984444
0.99976
0.998869
0.983923
0.99982
0.957501
0.997773
0.999322
0.999456
0.994278
0.99981
0.994152
0.996866
0.854498
0.995553
0.966637
0.733425
0.995331
0.999808
0.998575
0.460057
0.780436
0.972133
0.999909
0.997997
0.969259
0.554019
