337.575,272.165,265.708,137.242,88.4121,27.2234,9.17831,1.06207,0.35556,0.0577087,0.0285034,0.00823975,0.00164795,0.000366211,0.000152588,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362.163,249.691,249.691,231.79,224.827,173.337,81.9317,80.7128,25.8884,7.39951,2.92987,1.08063,0.00408936,0.00296021,0.00158691,0.000579834,9.15527e-05,3.05176e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0
320.793,222.983,211.866,159.226,99.7966,45.2794,30.4109,11.8963,5.44742,2.66055,0.904846,0.210205,0.0582886,0.0128174,0.00302124,0.000610352,0.000274658,6.10352e-05,0,0,0,0,0,0,0,0,0,0,0,0
334.948,311.437,201.604,201.517,197.146,154.338,148.856,59.3634,43.7754,27.268,6.17599,1.45029,0.273865,0.088623,0.0198059,0.0039978,0.00131226,0.000396729,9.15527e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0
293.019,289.069,201.432,189.245,121.624,58.6766,21.762,5.4306,1.66803,0.40799,0.222717,0.050293,0.00640869,0.00323486,0.000732422,9.15527e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
332.388,269.835,219.408,199.449,136.69,102.898,101.602,75.1414,30.7519,8.35245,6.10931,1.51974,0.178314,0.0470581,0.013855,0.00656128,0.00100708,0.000274658,3.05176e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0
380.334,258.138,223.08,191.72,191.72,186.404,81.7996,38.0958,29.6248,7.59363,2.25589,0.970337,0.145111,0.0266724,0.0127869,0.0020752,0.000366211,0.00012207,0,0,0,0,0,0,0,0,0,0,0,0
352.052,285.74,213.772,213.696,139.385,138.662,73.2605,63.0415,27.3573,21.4658,4.27902,2.62573,0.752747,0.109222,0.0436401,0.0122986,0.00253296,0.000549316,0.00012207,3.05176e-05,0,0,0,0,0,0,0,0,0,0
336.49,273.98,224.905,213.744,138.701,93.7586,47.5203,11.8018,9.71021,4.71045,1.6572,0.539276,0.186768,0.031311,0.00665283,0.00100708,0.000183105,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0,0
365.9,219.437,210.819,166.142,80.7733,35.519,17.2721,4.41324,4.17303,0.403564,0.0979309,0.0310974,0.0186157,0.00466919,0.00128174,0.000152588,3.05176e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0,0
345.101,235.589,213.887,116.151,79.1093,39.8226,29.7948,15.2762,2.59891,0.548553,0.210693,0.0701294,0.0185242,0.00628662,0.00204468,0.000488281,9.15527e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0,0
340.629,292.767,234.92,234.901,208.581,170.586,111.731,31.6292,24.8882,6.91257,1.80692,0.558868,0.203156,0.024292,0.00579834,0.000976562,0.000305176,3.05176e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0
215.527,204.146,195.937,177.6,155.305,66.725,36.7056,11.5043,2.14563,0.578247,0.206665,0.0359192,0.019104,0.00732422,0.00241089,0.000579834,6.10352e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
321.375,270.1,261.678,170.715,115.5,28.7,8.41235,1.41885,0.422791,0.328491,0.103638,0.0273438,0.0100708,0.00231934,0.000457764,9.15527e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
330.113,257.044,257.003,257.003,202.172,181.377,179.57,105.649,45.3242,42.3258,25.4548,16.2654,1.86929,0.564026,0.119324,0.0379639,0.01297,0.00280762,0.000793457,0.000152588,3.05176e-05,3.05176e-05,0,0,0,0,0,0,0,0
387.06,232.013,232.013,211.469,161.391,131.503,86.6427,37.4954,33.2105,2.74182,0.964661,0.111206,0.0466309,0.0148926,0.00170898,0.000396729,6.10352e-05,3.05176e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0
268.201,248.586,203.482,142.909,63.0802,22.3632,4.82327,0.856232,0.144562,0.046051,0.0325317,0.012146,0.00177002,0.00088501,0.000152588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384.852,271.727,271.727,217.155,214.807,214.546,129.411,95.9449,85.2368,49.223,31.7959,29.032,5.55865,1.89828,0.333588,0.0731201,0.0203857,0.00509644,0.00109863,0.000183105,6.10352e-05,0,0,0,0,0,0,0,0,0
300.779,294.762,234.714,230.324,223.958,136.056,66.0199,62.6788,9.59076,4.51794,1.6741,0.576385,0.18396,0.0509338,0.0201416,0.0020752,0.000213623,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0,0
346.974,255.303,242.551,111.683,97.9742,97.3704,56.2272,56.2272,56.2272,56.2272,29.5295,7.95441,2.14343,0.514618,0.293182,0.038147,0.00436401,0.000701904,0.000152588,6.10352e-05,0,0,0,0,0,0,0,0,0,0
342.408,247.312,215.548,176.118,168.892,141.906,62.5443,23.3273,9.3215,6.63019,1.81183,0.717194,0.263214,0.0409546,0.0111694,0.00228882,0.000366211,0.000152588,3.05176e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0
290.799,277.751,259.464,178.131,139.794,62.4995,28.2499,24.4947,11.5177,3.91125,2.47751,2.17679,0.357086,0.0540771,0.0411377,0.00292969,0.00192261,0.000518799,0.000152588,3.05176e-05,0,0,0,0,0,0,0,0,0,0
355.183,252.112,251.204,203.276,137.819,113.459,54.2799,38.0477,4.89813,4.05615,0.906738,0.219543,0.0708313,0.0197754,0.00640869,0.0010376,0.000305176,3.05176e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0
372.57,300.739,244.103,165.137,128.753,68.9596,10.9729,10.1983,3.4614,1.07214,0.540283,0.2341,0.111176,0.0247803,0.00857544,0.00177002,0.000488281,0.00012207,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0
317.287,225.948,225.207,181.79,130.378,105.169,38.9054,16.2511,2.83255,1.85248,0.257172,0.127533,0.055542,0.0120544,0.00421143,0.000762939,0.000213623,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0,0
345.93,214.044,214.044,192.702,176.202,68.5687,39.1296,12.5405,3.85562,1.85437,0.384247,0.113647,0.0596619,0.00128174,0.000915527,6.10352e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
389.607,266.202,265.306,251.177,224.457,185.171,183.637,156.7,42.8569,39.5275,8.00873,3.73392,3.47159,1.3667,0.154846,0.0268555,0.00363159,0.00112915,0.000213623,3.05176e-05,0,0,0,0,0,0,0,0,0,0
363.468,271.697,199.443,199.443,157.303,75.6444,7.34042,7.34042,1.46603,0.387634,0.14917,0.0733032,0.0189209,0.00878906,0.00158691,0.000274658,3.05176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
372.412,266.143,191.402,121.776,93.9516,48.6716,28.0296,10.0579,3.14056,1.31778,0.264099,0.0904236,0.0354919,0.00787354,0.00338745,0.000854492,0.00012207,3.05176e-05,3.05176e-05,3.05176e-05,0,0,0,0,0,0,0,0,0,0
