32622.6,5764.86,1834.34,620.226,152.132,75.55,17.7804,3.87712,2.80563,0.949389,0.259447,0.0452577,0.0114291,0.00575313,0.00116465,0.000318197,0.000139638,4.50475e-05,1.26056e-05,2.77188e-06,4.92474e-07,9.31338e-08,2.7207e-08,4.27648e-09,1.35784e-09,8.52407e-11,2.49836e-11,4.52579e-12,5.56746e-13,1.20999e-13
34076.3,5573.56,2780.95,339.627,96.091,39.0981,10.8567,3.1531,0.812431,0.332502,0.093434,0.0162748,0.00337761,0.00076013,0.000164661,5.24849e-05,6.19845e-06,3.11109e-06,3.54278e-07,1.51144e-07,3.22268e-08,1.32738e-08,4.55294e-09,2.91207e-10,7.91272e-11,5.73135e-12,1.99105e-12,2.01845e-13,2.90374e-14,4.57237e-15
28374.3,7730.25,4821.51,1981.22,393.015,82.0702,35.5581,4.5207,1.37206,1.36105,0.342055,0.180679,0.0823152,0.0159883,0.00464124,0.00160335,0.00024178,0.000103939,2.45291e-05,4.90483e-06,2.71559e-07,9.76759e-08,1.60677e-08,3.90891e-09,1.13961e-09,2.89341e-10,6.67557e-11,1.64554e-11,3.21527e-12,4.79654e-13
38903.6,13773.8,2196.32,649.133,210.979,46.6921,16.1669,8.84954,3.22147,1.19985,0.507956,0.0976451,0.025528,0.00755985,0.00245598,0.000355301,0.000193083,3.88274e-05,7.01439e-06,2.68341e-06,8.24967e-07,1.49853e-07,3.26425e-08,2.85359e-09,6.46448e-10,1.31085e-10,1.79652e-11,3.595e-12,7.74852e-13,1.5423e-13
43945.1,12557.2,3038.13,2363.1,150.572,73.5584,35.4732,7.3572,2.32278,0.730431,0.17658,0.088645,0.0244993,0.00894278,0.00361073,0.00087945,0.000117437,2.57265e-05,5.41135e-06,1.04664e-06,2.01221e-07,4.01491e-08,9.9254e-09,1.6598e-09,4.04182e-10,2.63289e-11,9.80302e-12,3.30472e-12,8.35104e-13,1.09451e-13
47184.9,11218.2,3115.26,1211.69,398.567,100.574,27.8918,6.59184,2.43743,0.465478,0.104526,0.033396,0.006501,0.00248154,0.000942199,0.000166859,7.69857e-05,1.49028e-05,3.14627e-06,5.90665e-07,8.08576e-08,2.22676e-08,4.16228e-09,6.02637e-10,7.88676e-11,1.37718e-11,2.36343e-12,4.81573e-13,8.09624e-14,1.24007e-14
33554,4713.61,2020.34,716.869,155.197,60.2963,24.1547,5.03141,2.35346,0.700676,0.511624,0.0313961,0.0233765,0.00600606,0.00117042,0.000321265,0.00012479,1.99624e-05,5.53559e-06,1.73489e-06,1.59517e-07,4.47758e-08,9.13362e-09,3.77645e-09,5.66531e-10,1.33379e-10,1.27728e-11,3.1172e-12,3.57102e-13,4.98847e-14
38630.9,6067.17,4533.44,1013.59,289.629,112.773,13.0227,4.86411,1.09948,0.541602,0.0677628,0.0309492,0.0118147,0.00349314,0.00085129,0.000322362,0.000146998,3.76843e-05,6.40887e-06,1.16925e-06,1.79338e-07,3.99034e-08,1.38757e-08,2.77815e-09,8.7792e-10,1.90988e-10,1.97506e-11,2.77887e-12,4.75449e-13,5.6183e-14
32406.3,6813.39,1549.14,699.862,559.552,112.379,73.7535,3.40731,3.13751,1.64816,0.143385,0.0840375,0.0326817,0.0090785,0.00151665,0.000238763,5.4241e-05,2.35352e-05,7.49406e-06,2.69564e-06,5.20685e-07,8.42273e-08,8.76276e-09,1.86937e-09,5.21376e-10,7.81319e-11,1.22984e-11,2.24913e-12,4.49386e-13,5.43878e-14
28488.7,2248.2,738.882,689.265,106.174,42.5845,13.1917,3.60706,1.84216,0.725898,0.156376,0.0780565,0.0142081,0.00200006,0.000602502,0.000209596,7.22862e-05,1.57597e-05,2.87211e-06,7.48616e-07,2.91036e-07,7.85924e-08,5.50124e-09,2.82596e-09,1.88011e-10,2.3943e-11,4.11435e-12,5.67084e-13,6.22765e-14,9.76974e-15
33338.7,6576.24,4650.95,721.631,179.814,32.8767,11.5194,6.52262,1.68735,0.553336,0.183278,0.0456773,0.0266084,0.0035568,0.000467255,0.000287292,5.35228e-05,5.4912e-06,1.4058e-06,3.68965e-07,8.54375e-08,2.62127e-08,3.81756e-09,8.61503e-10,9.07141e-11,2.59892e-11,4.01014e-12,9.80907e-13,1.05124e-13,3.56342e-14
42239.1,12431.4,5111.14,2245.19,1562.37,273.104,214.486,60.5756,13.6568,7.70073,0.808298,0.37849,0.0597835,0.0222689,0.00613614,0.00171467,0.000576336,6.04854e-05,8.93157e-06,8.87424e-07,5.20793e-07,9.96121e-08,1.21551e-08,2.19413e-09,1.73768e-10,4.15949e-11,6.28735e-12,3.02979e-12,2.47355e-13,4.52853e-14
42331,11255.6,2041.16,559.29,89.7867,46.6304,9.45432,1.49203,1.11237,0.211499,0.0879207,0.0215239,0.00787742,0.00243501,0.000295638,0.000216765,6.38871e-05,1.96233e-05,6.39673e-06,6.16605e-07,4.40735e-07,6.0069e-08,5.78197e-09,1.27904e-09,2.10199e-10,4.39802e-11,1.04395e-11,1.87162e-12,1.48387e-13,2.87313e-14
33859.7,6106.33,2716.03,684.98,98.668,40.276,19.0779,8.28493,1.88946,0.353114,0.111527,0.0420234,0.00895783,0.00353673,0.000787091,0.000330458,5.37965e-05,7.46426e-06,1.70051e-06,2.52727e-07,1.72789e-08,7.50838e-09,4.57698e-10,2.11345e-10,1.56531e-11,4.82785e-12,4.82922e-13,2.09773e-13,3.60916e-14,5.77995e-15
40092.1,11058.7,4753.48,1446.15,670.729,174.863,84.8188,18.2244,7.49357,1.71748,0.502929,0.0946263,0.0550898,0.0100701,0.00198543,0.000489168,0.000112682,4.13902e-05,1.15125e-05,2.71146e-06,3.48086e-07,6.24741e-08,1.3414e-08,4.78546e-09,4.07304e-10,7.38697e-11,3.63937e-12,1.10785e-12,1.36196e-13,4.01995e-14
34643.8,5273.16,1858.65,623.545,185.569,39.4575,16.4478,4.91769,1.88992,0.605569,0.22121,0.0397284,0.0202198,0.00397446,0.00125407,0.000223964,4.71073e-05,1.54625e-05,1.87444e-06,3.44972e-07,8.33975e-08,1.83726e-08,2.28694e-09,1.34255e-09,2.47543e-10,2.26463e-11,2.68956e-12,4.19542e-13,1.18708e-13,1.63138e-14
