446.197,96.1826,24.3719,7.7684,7.31933,2.31424,1.34282,1.04529,0.978401,0.952419,0.531692,0.119777,0.0632966,0.00766288,0.00418179,0.00109803,0.000292568,6.06105e-05,2.68109e-05,5.63576e-06,2.22091e-06,7.80368e-07,1.81212e-07,3.98569e-10,1.01911e-10,4.43476e-11,8.68816e-12,4.12648e-12,1.08025e-12,2.14273e-13,5.19584e-14,1.13243e-14,5.9952e-15,8.88178e-16,4.44089e-16,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317.804,141.037,39.2129,28.1787,9.33185,4.62967,2.43851,1.51433,1.14252,1.03128,0.862536,0.546004,0.150798,0.0482166,0.022546,0.00465411,0.003116,0.000862523,0.000240484,6.35761e-05,1.46366e-05,3.96438e-06,7.23026e-07,1.81963e-07,6.06608e-08,4.65161e-11,4.0226e-11,3.16305e-11,6.35825e-12,2.63944e-12,1.83653e-12,2.62901e-13,4.64073e-14,2.06501e-14,3.9968e-15,1.33227e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387.038,104.074,40.0481,19.3787,3.20864,1.34897,1.13993,1.03335,0.929443,0.892423,0.252719,0.252719,0.247274,0.243985,0.242588,0.225329,0.214169,0.0481196,0.0474692,0.0474093,0.0119186,0.00412435,0.00106812,0.000172181,5.10528e-05,1.58868e-05,1.2588e-06,3.01228e-07,6.00642e-08,7.89533e-11,2.76978e-11,1.17231e-11,4.29901e-12,1.15219e-12,1.13687e-13,3.06422e-14,8.21565e-15,3.33067e-15,1.55431e-15,4.44089e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309.188,58.0667,24.4373,7.2983,3.75926,2.60357,1.80648,1.22126,1.08588,1.02342,0.474467,0.153978,0.0471593,0.0139912,0.00499999,0.00266797,0.000912916,6.59411e-05,4.55488e-05,1.71815e-05,6.35762e-06,8.99082e-07,1.80339e-07,6.05571e-08,4.03034e-10,2.46239e-10,9.12121e-11,2.14351e-11,1.50744e-11,2.41274e-12,6.49258e-13,1.7808e-13,2.5091e-14,1.28786e-14,5.77316e-15,3.10862e-15,4.44089e-16,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272.087,51.1666,13.1957,5.36243,2.58411,1.69105,1.30866,1.17454,1.06817,0.909904,0.581377,0.198256,0.0468601,0.0185429,0.00352517,0.00102153,0.000301496,9.49623e-05,1.18876e-05,3.72491e-06,1.14084e-06,3.61277e-07,6.25159e-10,2.51202e-10,1.08141e-10,2.56422e-11,4.78262e-12,1.71485e-12,3.61489e-13,5.37348e-14,1.31006e-14,2.22045e-15,1.11022e-15,2.22045e-16,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.068,178.001,72.8159,31.0927,6.70122,3.39425,1.7075,1.11407,1.03909,1.02131,0.775948,0.374343,0.211563,0.0764591,0.0241986,0.00666934,0.0021343,0.000918365,0.000187107,0.00015071,4.40121e-05,8.75063e-06,2.10294e-06,4.82463e-07,2.425e-07,5.58473e-10,1.64061e-10,4.55582e-11,1.19982e-11,2.11942e-12,6.50591e-13,2.71561e-13,8.34888e-14,1.59872e-14,8.88178e-15,2.88658e-15,6.66134e-16,2.22045e-16,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272.293,190.633,63.0189,14.8702,5.38975,1.91834,1.19252,1.06278,1.00062,0.867119,0.370763,0.127414,0.0625186,0.0380884,0.00620341,0.00402642,0.00115188,0.000379232,0.000155602,3.97417e-05,1.76625e-05,2.82278e-06,5.43916e-07,7.5755e-10,4.79264e-10,8.21216e-11,1.45735e-11,1.43574e-12,1.25722e-12,3.9968e-14,2.08722e-14,3.77476e-15,1.11022e-15,2.22045e-16,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251.176,52.8925,12.5124,4.83141,3.27982,2.03877,1.14749,1.06683,0.995727,0.638895,0.524743,0.289765,0.179585,0.105531,0.0149915,0.00872436,0.00336134,0.00109454,0.000224424,8.77229e-05,1.38646e-05,1.28696e-05,5.04443e-06,1.20136e-06,3.01757e-07,9.14536e-10,1.65516e-10,9.52487e-11,3.25475e-11,1.32714e-11,3.26494e-12,9.59677e-13,2.95097e-13,7.08322e-14,3.10862e-14,5.9952e-15,1.55431e-15,4.44089e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.74,91.8756,23.8714,4.93515,3.21262,1.29153,1.21665,1.15313,1.04199,0.881515,0.810701,0.805535,0.494753,0.39812,0.187608,0.11733,0.0428312,0.00808894,0.00242842,0.00048492,0.000261638,6.58028e-05,1.90987e-05,4.45277e-06,2.64494e-06,4.20914e-07,1.29945e-09,5.79224e-10,1.77535e-10,3.89837e-11,7.06302e-12,1.34848e-12,3.83693e-13,1.2057e-13,1.46549e-14,4.88498e-15,2.44249e-15,1.11022e-15,4.44089e-16,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358.97,126.808,34.397,9.2012,4.13657,1.96425,1.35578,1.12811,1.06095,0.995287,0.590798,0.449754,0.255628,0.0670302,0.0324078,0.0155511,0.0080584,0.00159828,0.000929707,0.000233094,4.70312e-05,1.45307e-05,6.90244e-06,2.04359e-06,4.81408e-07,6.10533e-08,3.79721e-10,1.58698e-10,6.13081e-11,9.46909e-12,2.57039e-12,5.44453e-13,2.00506e-13,4.37428e-14,7.32747e-15,3.77476e-15,2.22045e-16,2.22045e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
